accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	num_date
OP535321	OP535321.1	MPXV_Nigeria_2017_2979	2017-10-XX	Africa	Nigeria	Niger		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9611985254222676	7619	521	13	mediocre	mediocre	good	good	good	OPG170:24-222	False	[2017.7493150684932:2017.831506849315]
OP535322	OP535322.1	MPXV_Nigeria_2017_2958	2017-10-XX	Africa	Nigeria	Edo		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9999898584750188	2	553	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535323	OP535323.1	MPXV_Nigeria_2017_2948	2017-10-XX	Africa	Nigeria	Bayelsa State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A.3	0.9967547120060444	0	558	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535324	OP535324.1	MPXV_Nigeria_2018_5302	2018-02-XX	Africa	Nigeria	Imo		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	1.0	0	554	0	good	good	good	good	good		False	[2018.0863013698631:2018.1602739726027]
OP535325	OP535325.1	MPXV_Nigeria_2018_5316	2018-06-XX	Africa	Nigeria			Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9999949292375094	0	552	1	good	good	good	good	good		False	[2018.4150684931508:2018.4945205479453]
OP535326	OP535326.1	MPXV_Nigeria_2018_5315	2018-06-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.992114964327186	1539	545	8	good	good	good	good	good		False	[2018.4150684931508:2018.4945205479453]
OP535327	OP535327.1	MPXV_Nigeria_2018_5307	2018-03-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9999949292375094	0	550	1	good	good	good	good	good		False	[2018.16301369863:2018.2452054794521]
OP535328	OP535328.1	MPXV_Nigeria_2018_5306	2018-03-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	1.0	0	548	0	good	good	good	good	good		False	[2018.16301369863:2018.2452054794521]
OP535329	OP535329.1	MPXV_Nigeria_2018_5305	2018-03-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9999898584750188	2	550	0	good	good	good	good	good		False	[2018.16301369863:2018.2452054794521]
OP535330	OP535330.1	MPXV_Nigeria_2018_5301	2018-02-XX	Africa	Nigeria	Imo		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9952994031712548	927	545	0	good	good	good	good	good		False	[2018.0863013698631:2018.1602739726027]
OP535331	OP535331.1	MPXV_Nigeria_2018_5300	2018-01-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9978601382289854	372	545	0	good	good	good	good	good		False	[2018.0013698630137:2018.0835616438355]
OP535332	OP535332.1	MPXV_Nigeria_2018_5232	2018-01-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9952334832588776	940	544	0	good	good	good	good	good		False	[2018.0013698630137:2018.0835616438355]
OP535333	OP535333.1	MPXV_Nigeria_2018_5231	2018-01-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	1.0	0	550	0	good	good	good	good	good		False	[2018.0013698630137:2018.0835616438355]
OP535334	OP535334.1	MPXV_Nigeria_2018_5223	2018-02-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9834236774183734	3132	537	0	good	good	good	good	good		False	[2018.0863013698631:2018.1602739726027]
OP535335	OP535335.1	MPXV_Nigeria_2017_2947	2017-10-XX	Africa	Nigeria	Bayelsa State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A.3	0.9967547120060444	0	558	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535336	OP535336.1	MPXV_Nigeria_2017_2946	2017-10-XX	Africa	Nigeria	Enugu		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060444	0	551	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535337	OP535337.1	MPXV_Nigeria_2017_2945	2017-10-XX	Africa	Nigeria	Bayelsa State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060444	0	554	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535338	OP535338.1	MPXV_Nigeria_2017_2944	2017-10-XX	Africa	Nigeria	Akwa-Ibom		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9658889807260318	6652	538	5	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535339	OP535339.1	MPXV_Nigeria_2017_2915	2017-10-XX	Africa	Nigeria	Enugu		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9900613055185108	1943	543	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535340	OP535340.1	MPXV_Nigeria_2017_2888	2017-10-XX	Africa	Nigeria	Akwa-Ibom		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060444	0	547	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP535341	OP535341.1	MPXV_Nigeria_2017_2886	2017-10-XX	Africa	Nigeria	Bayelsa State		Homo sapiens	2022-12-25		Nnaemeka et al.	Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060444	0	551	0	good	good	good	good	good		False	[2017.7493150684932:2017.831506849315]
OP536664	OP536664.2	MPXV-USA-IL-IDPH-003	2022-06-06	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al.	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.1	0.9977637937416648	342	607	0	good	good	good	good	good		False	2022.4287671232876
OP536665	OP536665.2	MPXV-USA-IL-IDPH-004	2022-06-14	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al.	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9969778255556287	497	606	0	good	good	good	good	good		False	2022.4506849315069
OP536677	OP536677.2	MPXV-USA-IL-IDPH-016	2022-07-05	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al.	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9921606011896008	1448	605	0	good	good	good	good	good		False	2022.5082191780823
OP536690	OP536690.2	MPXV-USA-IL-IDPH-029	2022-06-15	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al.	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9984584882028712	205	607	0	good	good	good	good	good		False	2022.4534246575342
OP536701	OP536701.2	MPXV-USA-IL-IDPH-040	2022-06-22	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al.	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9946097794725391	964	609	0	good	good	good	good	good		False	2022.472602739726
OP536713	OP536713.2	MPXV-USA-IL-IDPH-052	2022-06-25	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al.	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9994574284135104	8	610	0	good	good	good	good	good		False	2022.4808219178083
OP536722	OP536722.2	MPXV-USA-IL-IDPH-061	2022-06-24	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al.	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9644184596037706	6918	589	0	good	good	good	good	good		False	2022.478082191781
OP536731	OP536731.2	MPXV-USA-IL-IDPH-070	2022-06-30	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al.	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9994675699384916	7	608	0	good	good	good	good	good		False	2022.4945205479453
OP536733	OP536733.2	MPXV-USA-IL-IDPH-072	2022-06-30	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al.	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.94333422916804	11077	580	0	mediocre	good	good	good	good		False	2022.4945205479453
OP536757	OP536757.1	9000377	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.3	0.9999949292375094	0	609	1	good	good	good	good	good	NBT03_gp174:127-177	False	[2022.5821917808219:2022.664383561644]
OP536764	OP536764.1	9000385	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.10	0.9999797169500376	4	611	0	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OP536776	OP536776.1	9000398	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.7	0.9999746461875472	5	610	0	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OP536777	OP536777.1	9000399	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.7	1.0	0	608	0	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OP536778	OP536778.1	9000400	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.7	0.9999949292375094	0	613	1	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OP536784	OP536784.1	9000408	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.2	0.9999949292375094	0	608	1	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OP536785	OP536785.1	9000409	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.3	0.9999746461875472	0	612	5	good	good	good	good	good	NBT03_gp174:127-177	False	[2022.6671232876713:2022.7465753424658]
OP536791	OP536791.1	9000417	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.2	0.9999949292375094	0	613	1	good	good	good	good	good	NBT03_gp174:127-177	False	[2022.5821917808219:2022.664383561644]
OP536793	OP536793.1	9000419	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1	1.0	0	606	0	good	good	good	good	good		False	[2022.5821917808219:2022.664383561644]
OP536812	OP536812.1	9000450	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	A.3	0.999599409763246	79	593	0	good	good	good	good	good	OPG174:2-347	False	[2022.6671232876713:2022.7465753424658]
OP536813	OP536813.1	9000451	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1	1.0	0	609	0	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OP539891	OP539891.1	MPX/Human/USA/CA-LACPHL-MA00106/2022	2022-08-22	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9879062314600248	836	600	1	good	good	good	good	good		False	2022.6397260273973
OP539895	OP539895.1	MPX/Human/USA/CA-LACPHL-MA00110/2022	2022-08-31	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9860249785760284	1208	606	0	good	good	good	good	good		False	2022.664383561644
OP539900	OP539900.1	MPX/Human/USA/CA-LACPHL-MA00115/2022	2022-09-14	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.7	0.9881242742471186	794	607	0	good	good	good	good	good		False	2022.7027397260274
OP539911	OP539911.1	MPX/Human/USA/CA-LACPHL-MA00126/2022	2022-09-09	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.2	0.9556054743951848	8063	581	0	mediocre	good	good	good	good		False	2022.6890410958904
OP539919	OP539919.1	MPX/Human/USA/CA-LACPHL-MA00134/2022	2022-09-09	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.2	0.9909182643794148	243	602	0	good	good	good	good	good		False	2022.6890410958904
OP539924	OP539924.1	MPX/Human/USA/CA-LACPHL-MA00139/2022	2022-08-04	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9895542292694552	513	601	1	good	good	good	good	good		False	2022.5904109589042
OP555468	OP555468.1	Monkeypox/PT0372/2022	2022-07-05	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.9838191968926367	2447	605	0	good	good	good	good	good		False	2022.5082191780823
OP555474	OP555474.1	Monkeypox/PT0378/2022	2022-07-06	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.935652023994848	11836	583	0	mediocre	good	good	good	good		False	2022.5109589041097
OP555476	OP555476.1	Monkeypox/PT0380/2022	2022-07-13	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.7	0.9761369917194448	3950	602	0	good	good	good	good	good		False	2022.5301369863014
OP555482	OP555482.1	Monkeypox/PT0386/2022	2022-07-12	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.9	0.970234624180438	5044	597	0	good	good	good	good	good		False	2022.527397260274
OP555510	OP555510.1	Monkeypox/PT0418/2022	2022-07-29	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.934419828709643	12181	575	0	mediocre	good	good	good	good		False	2022.5739726027398
