strain	genbank_accession	genbank_accession_rev	date	region	country	division	location	length	host	release_date	update_date	abbr_authors	authors	institution	serotype_genbank	genotype_nextclade	alignmentStart	alignmentEnd	genome_coverage	failedCdses	E_coverage	C_coverage	M_coverage	pr_coverage	NS1_coverage	NS2A_coverage	NS2B_coverage	NS3_coverage	NS4A_coverage	2K_coverage	NS4B_coverage	NS5_coverage	num_date
DENV-2/VN/BID-V752/2004	EU482774	EU482774.1	2004-XX-XX	Asia	Vietnam	South		10678	Homo sapiens	2008-03-04	2009-05-21	Henn et al.	Henn,M.R.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Vu,H.T.,Nguyen,Q.H.,Nguyen,Q.T.,Duong,P.H.,Tran,H.T.,Wills,B.,Tran,N.V.,Nguyen,D.M.,Lander,E.,Galagan,J.,Nusbaum,C.,Simmons,C.P.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AI	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2004.0013661202186:2004.9986338797814]
DENV-2/VN/BID-V753/2004	EU482775	EU482775.1	2004-XX-XX	Asia	Vietnam	South		10678	Homo sapiens	2008-03-04	2009-05-21	Henn et al.	Henn,M.R.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Vu,H.T.,Nguyen,Q.H.,Nguyen,Q.T.,Duong,P.H.,Tran,H.T.,Wills,B.,Tran,N.V.,Nguyen,D.M.,Lander,E.,Galagan,J.,Nusbaum,C.,Simmons,C.P.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AI	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2004.0013661202186:2004.9986338797814]
DENV-2/VN/BID-V755/2005	EU482777	EU482777.1	2005-XX-XX	Asia	Vietnam	South		10678	Homo sapiens	2008-03-04	2009-05-21	Henn et al.	Henn,M.R.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Vu,H.T.,Nguyen,Q.H.,Nguyen,Q.T.,Duong,P.H.,Tran,H.T.,Wills,B.,Tran,N.V.,Nguyen,D.M.,Lander,E.,Galagan,J.,Nusbaum,C.,Simmons,C.P.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AI	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2005.0013698630137:2005.9986301369863]
DENV-2/VN/BID-V756/2003	EU482778	EU482778.1	2003-XX-XX	Asia	Vietnam	South		10677	Homo sapiens	2008-03-04	2009-05-21	Henn et al.	Henn,M.R.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Vu,H.T.,Nguyen,Q.H.,Nguyen,Q.T.,Duong,P.H.,Tran,H.T.,Wills,B.,Tran,N.V.,Nguyen,D.M.,Lander,E.,Galagan,J.,Nusbaum,C.,Simmons,C.P.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2003.0013698630137:2003.9986301369863]
DENV-2/VN/BID-V757/2003	EU482779	EU482779.1	2003-XX-XX	Asia	Vietnam	South		10678	Homo sapiens	2008-03-04	2009-05-21	Henn et al.	Henn,M.R.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Vu,H.T.,Nguyen,Q.H.,Nguyen,Q.T.,Duong,P.H.,Tran,H.T.,Wills,B.,Tran,N.V.,Nguyen,D.M.,Lander,E.,Galagan,J.,Nusbaum,C.,Simmons,C.P.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2003.0013698630137:2003.9986301369863]
DENV-2/VN/BID-V758/2003	EU482780	EU482780.1	2003-XX-XX	Asia	Vietnam	South		10678	Homo sapiens	2008-03-04	2009-05-21	Henn et al.	Henn,M.R.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Vu,H.T.,Nguyen,Q.H.,Nguyen,Q.T.,Duong,P.H.,Tran,H.T.,Wills,B.,Tran,N.V.,Nguyen,D.M.,Lander,E.,Galagan,J.,Nusbaum,C.,Simmons,C.P.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2003.0013698630137:2003.9986301369863]
DENV-2/VN/BID-V759/2003	EU482781	EU482781.1	2003-XX-XX	Asia	Vietnam	South		10678	Homo sapiens	2008-03-04	2009-05-21	Henn et al.	Henn,M.R.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Vu,H.T.,Nguyen,Q.H.,Nguyen,Q.T.,Duong,P.H.,Tran,H.T.,Wills,B.,Tran,N.V.,Nguyen,D.M.,Lander,E.,Galagan,J.,Nusbaum,C.,Simmons,C.P.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2003.0013698630137:2003.9986301369863]
DENV-2/VN/BID-V760/2003	EU482782	EU482782.1	2003-XX-XX	Asia	Vietnam	South		10678	Homo sapiens	2008-03-04	2009-05-21	Henn et al.	Henn,M.R.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Vu,H.T.,Nguyen,Q.H.,Nguyen,Q.T.,Duong,P.H.,Tran,H.T.,Wills,B.,Tran,N.V.,Nguyen,D.M.,Lander,E.,Galagan,J.,Nusbaum,C.,Simmons,C.P.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AI	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2003.0013698630137:2003.9986301369863]
DENV-2/VN/BID-V762/2003	EU482784	EU482784.1	2003-XX-XX	Asia	Vietnam	South		10679	Homo sapiens	2008-03-04	2009-05-21	Henn et al.	Henn,M.R.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Vu,H.T.,Nguyen,Q.H.,Nguyen,Q.T.,Duong,P.H.,Tran,H.T.,Wills,B.,Tran,N.V.,Nguyen,D.M.,Lander,E.,Galagan,J.,Nusbaum,C.,Simmons,C.P.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AI	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2003.0013698630137:2003.9986301369863]
DENV-2/VN/BID-V763/2003	EU482785	EU482785.1	2003-XX-XX	Asia	Vietnam	South		10678	Homo sapiens	2008-03-04	2009-05-21	Henn et al.	Henn,M.R.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Vu,H.T.,Nguyen,Q.H.,Nguyen,Q.T.,Duong,P.H.,Tran,H.T.,Wills,B.,Tran,N.V.,Nguyen,D.M.,Lander,E.,Galagan,J.,Nusbaum,C.,Simmons,C.P.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2003.0013698630137:2003.9986301369863]
DENV-2/US/BID-V1046/2004	EU529693	EU529693.1	2004-XX-XX	North America	USA	Puerto Rico		10639	Homo sapiens	2008-03-10	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10661.0	0.9921663713513008		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2004.0013661202186:2004.9986338797814]
DENV-2/US/BID-V1057/1994	EU529694	EU529694.1	1994-XX-XX	North America	USA	Puerto Rico		10678	Homo sapiens	2008-03-10	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10699.0	0.995710155739998		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1994.0013698630137:1994.9986301369863]
DENV-2/US/BID-V1085/1994	EU529700	EU529700.1	1994-XX-XX	North America	USA	Puerto Rico		10678	Homo sapiens	2008-03-10	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1994.0013698630137:1994.9986301369863]
DENV-2/US/BID-V1087/1991	EU529701	EU529701.1	1991-XX-XX	North America	USA	Puerto Rico		10678	Homo sapiens	2008-03-10	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1991.0013698630137:1991.9986301369863]
DENV-2/US/BID-V585/2006	EU529706	EU529706.1	2006-XX-XX	North America	USA	Puerto Rico		10668	Homo sapiens	2008-03-10	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Verduin,M.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	33.0	10700.0	0.9948708383847804		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2006.0013698630137:2006.9986301369863]
DENV-2/NI/BID-V1203/2007	EU569695	EU569695.1	2007-XX-XX	North America	Nicaragua	Managua		10680	Homo sapiens	2008-03-26	2009-07-23	Henn et al.	Henn,M.R.,Balmaseda,A.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Harris,E.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2007.0013698630137:2007.9986301369863]
DENV-2/NI/BID-V1208/2007	EU569697	EU569697.1	2007-XX-XX	North America	Nicaragua	Managua		10680	Homo sapiens	2008-03-26	2009-07-23	Henn et al.	Henn,M.R.,Balmaseda,A.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Harris,E.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2007.0013698630137:2007.9986301369863]
DENV-2/US/BID-V1055/1996	EU569703	EU569703.1	1996-XX-XX	North America	USA	Puerto Rico		10663	Homo sapiens	2008-03-26	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	34.0	10699.0	0.9946843234169542		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1996.0013661202186:1996.9986338797814]
DENV-2/US/BID-V1163/1986	EU569704	EU569704.1	1986-XX-XX	North America	USA	Puerto Rico		10668	Homo sapiens	2008-03-26	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	33.0	10700.0	0.9948708383847804		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1986.0013698630137:1986.9986301369863]
DENV-2/US/BID-V1356/1993	EU569705	EU569705.1	1993-XX-XX	North America	USA	Puerto Rico		10663	Homo sapiens	2008-03-26	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	38.0	10700.0	0.994404550965215		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1993.0013698630137:1993.9986301369863]
DENV-2/US/BID-V1367/1995	EU569706	EU569706.1	1995-XX-XX	North America	USA	Puerto Rico		10678	Homo sapiens	2008-03-26	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1995.0013698630137:1995.9986301369863]
DENV-2/US/BID-V1368/1995	EU569707	EU569707.1	1995-XX-XX	North America	USA	Puerto Rico		10678	Homo sapiens	2008-03-26	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1995.0013698630137:1995.9986301369863]
DENV-2/US/BID-V1373/1995	EU569708	EU569708.1	1995-XX-XX	North America	USA	Puerto Rico		10678	Homo sapiens	2008-03-26	2009-05-21	Henn et al.	Henn,M.R.,McElroy,K.L.,Santiago,G.,Young,S.,Kodira,C.,Koehrsen,M.,Jaffe,D.,Berlin,A.,Heiman,D.,Hepburn,T.,Sykes,S.,Borenstein,D.,Crawford,M.,Engels,R.,Freedman,E.,Howarth,C.,Jen,D.,Larson,L.,Ledlie,T.,Lewis,B.,Montgomery,P.,Park,D.,Pearson,M.,Roberts,A.,Sisk,P.,Stolte,C.,White,J.,Zeng,Q.,Yandava,C.,Oleary,S.,Alvarado,L.,Alvarez,P.,Brockman,W.,Butler,J.,Gnerre,S.,Grabherr,M.,Kleber,M.,Mauceli,E.,MacCallum,I.,Lander,E.,Galagan,J.,Nusbaum,C.,Munoz-Jordan,J.,Birren,B.	Broad Institute of MIT and Harvard	denv2	DENV2/AA	23.0	10700.0	0.9958034132239112		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1995.0013698630137:1995.9986301369863]
