accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	num_date
ON755242	ON755242.1	MPXV/Germany/2022/RKI036	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-14		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Uddin,S.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1.1	0.9995639144258122	86	606	0	good	good	good	good	good		False	[2022.4150684931508:2022.4945205479453]
ON803418	ON803418.1	MpxV/human/CAN/UN-NML-2837/2022	2022-05-18	North America	Canada			Homo sapiens	2022-06-21		Knox et al.	Knox,N.,Duggan,A.,Yadav,C.,Hole,D.,Haidl,E.,Chapel,M.,Jolly,G.,Domselaar,G.V.,Antonation,K.,Leung,A.,Fernando,L.,Audet,J.,Hagan,M.,Graham,M.,Griffiths,E.,Safronetz,D.,Charest,H.,Levade,I.,Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1	0.9974240526547976	506	604	0	good	good	good	good	good		False	2022.376712328767
ON803423	ON803423.1	MpxV/human/CAN/UN-NML-2851/2022	2022-05-19	North America	Canada			Homo sapiens	2022-06-21		Knox et al.	Knox,N.,Duggan,A.,Yadav,C.,Hole,D.,Haidl,E.,Chapel,M.,Jolly,G.,Domselaar,G.V.,Antonation,K.,Leung,A.,Fernando,L.,Audet,J.,Hagan,M.,Graham,M.,Griffiths,E.,Safronetz,D.,Charest,H.,Levade,I.,Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1	0.9970843115679304	575	606	0	good	good	good	good	good		False	2022.3794520547945
ON803440	ON803440.1	MpxV/human/CAN/UN-NML-2954/2022	2022-05-22	North America	Canada			Homo sapiens	2022-06-21		Knox et al.	Knox,N.,Duggan,A.,Yadav,C.,Hole,D.,Haidl,E.,Chapel,M.,Jolly,G.,Domselaar,G.V.,Antonation,K.,Leung,A.,Fernando,L.,Audet,J.,Hagan,M.,Graham,M.,Griffiths,E.,Safronetz,D.,Charest,H.,Levade,I.,Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1	0.9939455095862764	1194	604	0	good	good	good	good	good		False	2022.3876712328768
ON808416	ON808416.1	CVR_MPXV1d	2022-05-15	Europe	United Kingdom			Homo sapiens	2022-06-21		Filipe et al.	Filipe,A.,Tong,L.,Vattipally,S.B.,Maclean,A.,Gunson,R.,Holden,M.T.G.,Barr,D.,Ho,A.,Palmarini,M.,Rambaut,A.,Robertson,D.L.,Thomson,E.C.	MRC University of Glasgow Centre for Virus Research, Viral Genomics and Bioinformatics	IIb	hMPXV-1	B.1	0.9999949292375094	0	605	1	good	good	good	good	good		False	2022.368493150685
ON813259	ON813259.2	MPXV/Germany/2022/RKI055	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-22		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Uddin,S.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1.7	0.9990669797017376	184	606	0	good	good	good	good	good		False	[2022.4150684931508:2022.4945205479453]
ON843174	ON843174.1	Monkeypox/PT0046/2022	2022-05-30	Europe	Portugal			Homo sapiens	2022-06-24		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.9995132068009066	96	607	0	good	good	good	good	good		False	2022.4095890410958
ON880508	ON880508.1	MpxV/human/CAN/UN-NML-3127/2022	2022-05-30	North America	Canada			Homo sapiens	2022-06-30		Duggan et al.	Duggan,A.,Hole,D.,Knox,N.,Yadav,C.,Haidl,E.,Chapel,M.,Domselaar,G.V.,Jolly,G.,Audet,J.,Fernando,L.,Antonation,K.,Safronetz,D.,Hagan,M.,Griffiths,E.,Leung,A.,Graham,M.,Peters,G.,Go,A.,Laminman,V.,Kaplen,B.,Eshaghi,A.,Gubbay,J.B.,Hasso,M.,Marchand-Austin,A.,Olsha,R.,Patel,S.N.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1	0.9998275940753212	26	605	0	good	good	good	good	good		False	2022.4095890410958
ON880509	ON880509.1	MpxV/human/CAN/UN-NML-3137/2022	2022-05-29	North America	Canada			Homo sapiens	2022-06-30		Duggan et al.	Duggan,A.,Hole,D.,Knox,N.,Yadav,C.,Haidl,E.,Chapel,M.,Domselaar,G.V.,Jolly,G.,Audet,J.,Fernando,L.,Antonation,K.,Safronetz,D.,Hagan,M.,Griffiths,E.,Leung,A.,Graham,M.,Peters,G.,Go,A.,Laminman,V.,Kaplen,B.,Eshaghi,A.,Gubbay,J.B.,Hasso,M.,Marchand-Austin,A.,Olsha,R.,Patel,S.N.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1	0.9961462205071776	736	604	0	good	good	good	good	good		False	2022.4068493150685
ON880510	ON880510.1	MpxV/human/CAN/UN-NML-3193/2022	2022-05-31	North America	Canada			Homo sapiens	2022-06-30		Duggan et al.	Duggan,A.,Hole,D.,Knox,N.,Yadav,C.,Haidl,E.,Chapel,M.,Domselaar,G.V.,Jolly,G.,Audet,J.,Fernando,L.,Antonation,K.,Safronetz,D.,Hagan,M.,Griffiths,E.,Leung,A.,Graham,M.,Peters,G.,Go,A.,Laminman,V.,Kaplen,B.,Eshaghi,A.,Gubbay,J.B.,Hasso,M.,Marchand-Austin,A.,Olsha,R.,Patel,S.N.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1.4	0.991313783853678	1689	606	0	good	good	good	good	good		False	2022.4123287671232
ON880525	ON880525.1	MpxV/human/CAN/UN-NML-3086/2022	2022-05-25	North America	Canada			Homo sapiens	2022-06-30		Duggan et al.	Duggan,A.,Hole,D.,Knox,N.,Yadav,C.,Haidl,E.,Chapel,M.,Domselaar,G.V.,Fernando,L.,Graham,M.,Antonation,K.,Audet,J.,Hagan,M.,Safronetz,D.,Leung,A.,Peters,G.,Go,A.,Laminman,V.,Kaplen,B.,Jolly,G.,Charest,H.,Levade,I.,Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1	0.9754980756456348	4832	591	0	good	good	good	good	good		False	2022.3958904109588
ON880530	ON880530.1	MpxV/human/CAN/UN-NML-3162/2022	2022-05-29	North America	Canada			Homo sapiens	2022-06-30		Duggan et al.	Duggan,A.,Hole,D.,Knox,N.,Yadav,C.,Haidl,E.,Chapel,M.,Domselaar,G.V.,Fernando,L.,Graham,M.,Antonation,K.,Audet,J.,Hagan,M.,Safronetz,D.,Leung,A.,Peters,G.,Go,A.,Laminman,V.,Kaplen,B.,Jolly,G.,Charest,H.,Levade,I.,Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1	0.9998073110253588	38	605	0	good	good	good	good	good		False	2022.4068493150685
ON880532	ON880532.1	MpxV/human/CAN/UN-NML-3253/2022	2022-05-30	North America	Canada			Homo sapiens	2022-06-30		Duggan et al.	Duggan,A.,Hole,D.,Knox,N.,Yadav,C.,Haidl,E.,Chapel,M.,Domselaar,G.V.,Fernando,L.,Graham,M.,Antonation,K.,Audet,J.,Hagan,M.,Safronetz,D.,Leung,A.,Peters,G.,Go,A.,Laminman,V.,Kaplen,B.,Jolly,G.,Charest,H.,Levade,I.,Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1.4	0.9797930114751356	3985	591	0	good	good	good	good	good		False	2022.4095890410958
ON880537	ON880537.1	MpxV/human/CAN/UN-NML-3273/2022	2022-05-31	North America	Canada			Homo sapiens	2022-06-30		Duggan et al.	Duggan,A.,Hole,D.,Knox,N.,Yadav,C.,Haidl,E.,Chapel,M.,Domselaar,G.V.,Fernando,L.,Graham,M.,Antonation,K.,Audet,J.,Hagan,M.,Safronetz,D.,Leung,A.,Peters,G.,Go,A.,Laminman,V.,Kaplen,B.,Jolly,G.,Charest,H.,Levade,I.,Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1	0.9992850224888316	141	606	0	good	good	good	good	good		False	2022.4123287671232
ON880546	ON880546.1	MpxV/human/CAN/UN-NML-3368/2022	2022-06-02	North America	Canada			Homo sapiens	2022-06-30		Duggan et al.	Duggan,A.,Hole,D.,Knox,N.,Yadav,C.,Haidl,E.,Chapel,M.,Domselaar,G.V.,Fernando,L.,Graham,M.,Antonation,K.,Audet,J.,Hagan,M.,Safronetz,D.,Leung,A.,Peters,G.,Go,A.,Laminman,V.,Kaplen,B.,Jolly,G.,Charest,H.,Levade,I.,Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1	0.9997211080630194	55	605	0	good	good	good	good	good		False	2022.4178082191781
ON911481	ON911481.2	Monkeypox/MX-UANL001/2022	2022-06-28	North America	Mexico	Nuevo Leon		Homo sapiens	2022-07-04		Galan-Huerta et al.	Galan-Huerta,K.A.,Paz-Infanzon,M.,Ruiz-Higareda,A.F.,Nuzzolo-Shihadeh,L.,Camacho-Ortiz,A.,Bocanegra-Ibarias,P.,Rivas-Estilla,A.M.,Zacarias-Villarreal,D.,Yamallel-Ortega,L.A.,Guerrero-Putz,M.D.,Ocampo-Candiani,J.	Universidad Autonoma de Nuevo Leon - Facultad de Medicina, Centro de Investigacion e Innovacion en Virologia Medica	IIb	hMPXV-1	B.1.7	1.0	0	608	0	good	good	good	good	good		False	2022.4890410958903
ON929060	ON929060.1	MPXV/Germany/2022/RKI102	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-06		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Pape,K.,Uddin,S.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1.14	0.9977587229791745	442	609	0	good	good	good	good	good		False	[2022.4972602739726:2022.5794520547945]
ON983167	ON983167.1	MpxV/human/CAN/UN-NML-3725/2022	2022-06-16	North America	Canada			Homo sapiens	2022-07-14		Duggan et al.	Duggan,A.,Hole,D.,Yadav,C.,Knox,N.,Haidl,E.,Chapel,M.,Domselaar,G.V.,Fernando,L.,Graham,M.,Antonation,K.,Audet,J.,Hagan,M.,Safronetz,D.,Leung,A.,Peters,G.,Go,A.,Laminman,V.,Kaplen,B.,Jolly,G.,Marchand-Austin,A.,Eshaghi,A.,Patel,S.N.,Hasso,M.,Gubbay,J.B.,Olsha,R.	National Microbiology Laboratory, Public Health Agency of Canada	IIb	hMPXV-1	B.1.4	0.999873230937736	25	610	0	good	good	good	good	good		False	2022.4561643835616
ON983168	ON983168.1	MPxV/Prague_001/2022/flye_medaka	2022-04-28	Europe	Czech Republic			Homo sapiens	2022-07-14		Chmel et al.	Chmel,M.,Pajer,P.,Nagy,A.,Zlamal,M.,Jirincova,H.,Dresler,J.,Bartos,O.	Military Heatlh Institute, Military Heatlh Institute in Prague	IIb	hMPXV-1	B.1.3	0.985528043851954	0	595	0	good	good	good	good	good	OPG104:61-134	False	2022.3219178082193
OP133006	OP133006.1	hMPXV/Austria/MUW1532243/2022	2022-07-06	Europe	Austria			Homo sapiens	2022-08-03		Camp et al.	Camp,J.V.,Redlberger-Fritz,M.,Aberle,S.W.	Medical University of Vienna, Center for Virology	IIb	hMPXV-1	B.1	1.0	0	608	0	good	good	good	good	good	OPG044:149-150	False	2022.5109589041097
OP150927	OP150927.1	MPXV_USA_2022_WA001	2022-05-XX	North America	USA	Washington		Homo sapiens	2022-08-04	SRR20715517	Gigante et al.	Gigante,C.,Pavlick,J.,Seabolt,M.,Zhao,H.,Wilkins,K.,McCollum,A.,Hutson,C.,Davidson,W.,Rao,A.,Parrott,T.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1.2	0.9998580186502644	27	606	1	good	good	good	good	good		False	[2022.3301369863013:2022.4123287671232]
OP205072	OP205072.1	MPXV_UK_2022_9000066	2022-06-07	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.2	0.9999949292375094	1	609	0	good	good	good	good	good		False	2022.4315068493152
OP205077	OP205077.1	MPXV_UK_2022_9000071	2022-06-09	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.7	1.0	0	607	0	good	good	good	good	good		False	2022.4369863013699
OP205080	OP205080.1	MPXV_UK_2022_9000076	2022-06-09	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.2	0.9999949292375094	1	609	0	good	good	good	good	good		False	2022.4369863013699
OP205123	OP205123.1	MPXV_UK_2022_9000167	2022-06-30	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1	1.0	0	606	0	good	good	good	good	good		False	2022.4945205479453
OP205124	OP205124.1	MPXV_UK_2022_9000173	2022-05-26	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1	1.0	0	607	0	good	good	good	good	good		False	2022.3986301369864
OP205130	OP205130.1	MPXV_UK_2022_9000185	2022-06-29	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1	1.0	0	608	0	good	good	good	good	good		False	2022.4917808219177
OP215212	OP215212.1	MPXV/Germany/2022/RKI204	2022-08-XX	Europe	Germany			Homo sapiens	2022-08-12		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Pape,K.,Uddin,S.,Schrick,L.,Michel,J.,Jessen,H.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1.1	0.9963845463442338	713	607	0	good	good	good	good	good		False	[2022.5821917808219:2022.664383561644]
OP215222	OP215222.1	MPXV/Germany/2022/RKI231	2022-08-XX	Europe	Germany			Homo sapiens	2022-08-17		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Pape,K.,Uddin,S.,Schrick,L.,Michel,J.,Jessen,H.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.999579126713284	83	606	0	good	good	good	good	good		False	[2022.5821917808219:2022.664383561644]
OP215227	OP215227.1	MPXV/Germany/2022/RKI242	2022-08-XX	Europe	Germany			Homo sapiens	2022-08-17		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Pape,K.,Uddin,S.,Schrick,L.,Michel,J.,Jessen,H.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	1.0	0	609	0	good	good	good	good	good		False	[2022.5821917808219:2022.664383561644]
OP245312	OP245312.1	MPX/PT0056/2022	2022-07-29	Europe	Portugal			Homo sapiens	2022-08-17		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.9262559010998485	13609	568	0	mediocre	good	good	good	good		False	2022.5739726027398
OP245328	OP245328.1	MPX/PT0074/2022	2022-07-27	Europe	Portugal			Homo sapiens	2022-08-17		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.990035951706058	373	600	0	good	good	good	good	good		False	2022.5684931506848
OP245340	OP245340.1	MPX/PT0090/2022	2022-07-21	Europe	Portugal			Homo sapiens	2022-08-17		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.5	0.9339482477980214	12234	571	0	mediocre	good	good	good	good		False	2022.5520547945205
OP263632	OP263632.1	MPXV/Germany/2022/RKI277	2022-08-XX	Europe	Germany			Homo sapiens	2022-08-19		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Uddin,S.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9999949292375094	1	605	0	good	good	good	good	good		False	[2022.5821917808219:2022.664383561644]
OP310044	OP310044.1	MpxV/human/USA/WA-UW-083888/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-26	SRR21236074	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.9999949292375094	1	608	0	good	good	good	good	good		False	[2022.5821917808219:2022.664383561644]
OP324535	OP324535.2	Monkeypox/PT0225/2022	2022-06-22	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.7	0.9027326339061604	18330	555	0	mediocre	good	good	good	good		False	2022.472602739726
OP378696	OP378696.1	MPXV_USA_2022_DC0008	2022-06-XX	North America	USA	Washington DC		Homo sapiens	2022-09-06	SRR21684328	Gigante et al.	Gigante,C.M.,Hauser,J.R.,Zhao,H.,Batra,D.,Hetrick,E.E.,Howard,D.T.,Kovar,L.,Seabolt,M.H.,Weigand,M.R.,Burroughs,M.,Lee,J.,Wilkins,K.,McCollum,A.,Hutson,C.,Davidson,W.,Rao,A.,Mangla,A.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1.7	0.9997920987378872	41	606	0	good	good	good	good	good		False	[2022.4150684931508:2022.4945205479453]
OP378700	OP378700.1	MPXV_USA_2022_GA0015	2022-07-XX	North America	USA	Georgia		Homo sapiens	2022-09-06	SRR21684325	Gigante et al.	Gigante,C.M.,Pavlick,J.,Zhao,H.,Batra,D.,Hetrick,E.E.,Howard,D.T.,Kovar,L.,Seabolt,M.H.,Weigand,M.R.,Burroughs,M.,Lee,J.,Wilkins,K.,McCollum,A.,Hutson,C.,Davidson,W.,Rao,A.,Parrott,T.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1.2	0.9997768864504156	41	605	3	good	good	good	good	good		False	[2022.4972602739726:2022.5794520547945]
OP390176	OP390176.1	ATL-UNIMOL-MPX-292895-L	2022-08-12	South America	Colombia	Atlantico	Barranquilla	Homo sapiens	2022-09-08		Loyola et al.	Loyola,S.,Fernandez-Ruiz,M.,Torres-Pacheco,J.,Franco-Munoz,C.,Laiton-Donato,K.,Ruiz-Moreno,H.,Mercado-Reyes,M.,Gomez-Camargo,D.	Universidad de Cartagena, Laboratorio de Investigacion Molecular (UNIMOL)	IIb	hMPXV-1	B.1.8	0.8806748170722432	23432	520	0	bad	good	good	good	good		False	2022.6123287671232
OP390190	OP390190.1	hMpxV/UK/LMO-012a/2022	2022-06-21	Europe	United Kingdom	Scotland		Homo sapiens	2022-09-08		McHugh et al.	McHugh,M.P.,Maloney,D.,Parker,A.,Mathers,K.,Dewar,R.,Kenicer,J.,Cotton,S.,Wild,J.,Templeton,K.E.	Royal Infirmary of Edinburgh, Viral Genotyping Reference Laboratory	IIb	hMPXV-1	B.1	0.9121186152761792	16617	561	22	mediocre	mediocre	good	good	good		False	2022.4698630136986
OP390210	OP390210.1	hMpxV/UK/LMO-022b/2022	2022-06-24	Europe	United Kingdom	Scotland		Homo sapiens	2022-09-08		McHugh et al.	McHugh,M.P.,Maloney,D.,Parker,A.,Mathers,K.,Dewar,R.,Kenicer,J.,Cotton,S.,Wild,J.,Templeton,K.E.	Royal Infirmary of Edinburgh, Viral Genotyping Reference Laboratory	IIb	hMPXV-1	B.1.4	0.9764361667063876	3109	588	0	good	good	good	good	good		False	2022.478082191781
OP392539	OP392539.1	MpxV/human/USA/WA-UW-082215/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524967	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	0.999944221612604	3	607	8	good	good	good	good	good		False	[2022.5821917808219:2022.664383561644]
OP392546	OP392546.1	MpxV/human/USA/WA-UW-085171/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524961	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.17	0.9998783017002266	24	611	0	good	good	good	good	good		False	[2022.5821917808219:2022.664383561644]
OP392553	OP392553.1	MpxV/human/USA/WA-UW-088960/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524982	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.4	0.9999797169500376	4	612	0	good	good	good	good	good		False	[2022.5821917808219:2022.664383561644]
OP414302	OP414302.1	Monkeypox/PT0262/2022	2022-06-17	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.9560415599693726	7931	582	0	mediocre	good	good	good	good		False	2022.458904109589
OP414324	OP414324.1	Monkeypox/PT0289/2022	2022-06-12	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.9823182511954324	2805	597	0	good	good	good	good	good		False	2022.445205479452
OP414382	OP414382.1	Monkeypox/PT0355/2022	2022-05-22	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.9595150322754032	7244	591	0	mediocre	good	good	good	good	OPG044:146-150	False	2022.3876712328768
OP415182	OP415182.1	MPX_Yob5K4_9000201	2022-07-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.7	1.0	0	609	0	good	good	good	good	good		False	[2022.4972602739726:2022.5794520547945]
OP415194	OP415194.1	MPX_96X1Vd_9000216	2022-03-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1	0.9994117915510956	116	604	0	good	good	good	good	good		False	[2022.16301369863:2022.2452054794521]
OP415195	OP415195.1	MPX_96X1Vd_9000217	2022-03-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1	0.9999594339000756	8	605	0	good	good	good	good	good		False	[2022.16301369863:2022.2452054794521]
OP415196	OP415196.1	MPX_96X1Vd_9000218	2022-03-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1	0.999954363137585	9	605	0	good	good	good	good	good		False	[2022.16301369863:2022.2452054794521]
OP415228	OP415228.1	MPX_UBm6ar_9000259	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al.	Groves,N.,Osman,K.L.,Lewandowski,K.S.,Carter,D.P.,Pullan,S.T.,Myers,R.,Vipond,R.,Chand,M.	UKHSA, Research and Evaluation	IIb	hMPXV-1	B.1.2	1.0	0	608	0	good	good	good	good	good		False	[2022.5821917808219:2022.664383561644]
